"Data pomiaru";"Tydzien";"Godzina";3-INDOOR Ambient Temp.;3-INDOOR Relative Humidity;3-INDOOR Air Velocity;3-INDOOR Mean Radiant Temp.;3-OUTDOOR Ambient Temp.;3-OUTDOOR Relative Humidity;3-OUTDOOR Air Velocity;3-PMV;3-PPD;3-INDOOR Ambient Temp. Δ1;3-INDOOR Relative Humidity Δ1;3-INDOOR Air Velocity Δ1;3-INDOOR Mean Radiant Temp. Δ1;3-OUTDOOR Ambient Temp. Δ1;3-OUTDOOR Relative Humidity Δ1;3-OUTDOOR Air Velocity Δ1;3-PMV Δ1;3-PPD Δ1;3-PMV - ABS Δ1;3-INDOOR Ambient Temp. Δ +1
01.09.2012 00:00:00.000;36;0;24.18212;55.626;0.030988;24.18212;24;74;2.2352;-0.6293029;13.31117;0;0;0;0;0;0;0;0;0;0;0.13437
01.09.2012 00:15:00.030;36;0;24.31649;55.626;0.030988;24.31649;24;74;2.2352;-0.5770484;11.97669;0.13437;0;0;0.13437;0;0;0;0.05225452;-1.334486;-0.05225452;0
01.09.2012 00:29:59.970;36;0;24.31649;55.626;0.030988;24.31649;24;74;2.2352;-0.5770484;11.97669;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 00:45:00.000;36;0;24.31649;55.626;0.030988;24.31649;24;74;2.68224;-0.5770484;11.97669;0;0;0;0;0;0;0.44704;0;0;0;0.067185
01.09.2012 01:00:00.030;36;1;24.38368;55.626;0.030988;24.38368;24;74;2.68224;-0.5509205;11.35386;0.067185;0;0;0.067185;0;0;0;0.02612795;-0.6228294;-0.02612795;0.067185
01.09.2012 01:14:59.970;36;1;24.45086;55.626;0.030988;24.45086;24;74;2.68224;-0.5247921;10.76061;0.067185;0;0;0.067185;0;0;0;0.02612835;-0.5932468;-0.02612835;-0.067185
01.09.2012 01:30:00.000;36;1;24.38368;55.626;0.030988;24.38368;24;74;2.68224;-0.5509205;11.35386;-0.067185;0;0;-0.067185;0;0;0;-0.02612835;0.5932468;0.02612835;0.067185
01.09.2012 01:45:00.030;36;1;24.45086;55.626;0.030988;24.45086;24;74;2.68224;-0.5247921;10.76061;0.067185;0;0;0.067185;0;0;0;0.02612835;-0.5932468;-0.02612835;0
01.09.2012 01:59:59.970;36;1;24.45086;55.626;0.030988;24.45086;24;74;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 02:15:00.000;36;2;24.45086;55.626;0.030988;24.45086;24;74;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 02:30:00.030;36;2;24.45086;55.626;0.030988;24.45086;24;74;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 02:44:59.970;36;2;24.45086;55.626;0.030988;24.45086;23;78;1.34112;-0.5247921;10.76061;0;0;0;0;-1;4;-1.34112;0;0;0;0
01.09.2012 03:00:00.000;36;3;24.45086;55.626;0.030988;24.45086;23;78;1.34112;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 03:15:00.030;36;3;24.45086;55.626;0.030988;24.45086;23;78;1.34112;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 03:29:59.970;36;3;24.45086;55.626;0.030988;24.45086;23;78;1.34112;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 03:45:00.000;36;3;24.45086;55.626;0.030988;24.45086;23;73;2.68224;-0.5247921;10.76061;0;0;0;0;0;-5;1.34112;0;0;0;0
01.09.2012 04:00:00.030;36;4;24.45086;55.626;0.030988;24.45086;23;73;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 04:14:59.970;36;4;24.45086;55.626;0.030988;24.45086;23;73;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 04:30:00.000;36;4;24.45086;55.626;0.030988;24.45086;23;73;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 04:45:00.030;36;4;24.45086;55.626;0.030988;24.45086;24;69;2.68224;-0.5247921;10.76061;0;0;0;0;1;-4;0;0;0;0;0
01.09.2012 04:59:59.970;36;4;24.45086;55.626;0.030988;24.45086;24;69;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 05:15:00.000;36;5;24.45086;55.626;0.030988;24.45086;24;69;2.68224;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0.067185
01.09.2012 05:30:00.030;36;5;24.51805;55.626;0.030988;24.51805;24;69;2.68224;-0.4986634;10.19691;0.067185;0;0;0.067185;0;0;0;0.0261287;-0.5637038;-0.0261287;0.067186
01.09.2012 05:44:59.970;36;5;24.58524;55.626;0.030988;24.58524;26;58;2.68224;-0.472534;9.662683;0.067186;0;0;0.067186;2;-11;0;0.02612939;-0.5342213;-0.02612939;0.067185
01.09.2012 06:00:00.000;36;6;24.65242;55.626;0.030988;24.65242;26;58;2.68224;-0.4464048;9.157897;0.067185;0;0;0.067185;0;0;0;0.02612926;-0.5047867;-0.02612926;0.067183
01.09.2012 06:15:00.030;36;6;24.7196;55.626;0.030988;24.7196;26;58;2.68224;-0.420276;8.682478;0.067183;0;0;0.067183;0;0;0;0.0261287;-0.4754195;-0.0261287;0
01.09.2012 06:29:59.970;36;6;24.7196;55.626;0.030988;24.7196;26;58;2.68224;-0.420276;8.682478;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 06:45:00.000;36;6;24.7196;55.626;0.030988;24.7196;26;61;1.34112;-0.420276;8.682478;0;0;0;0;0;3;-1.34112;0;0;0;0
01.09.2012 07:00:00.030;36;7;24.7196;55.626;0.030988;24.7196;26;61;1.34112;-0.420276;8.682478;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 07:14:59.970;36;7;24.7196;55.626;0.030988;24.7196;26;61;1.34112;-0.420276;8.682478;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 07:30:00.000;36;7;24.7196;55.626;0.030988;24.7196;26;61;1.34112;-0.420276;8.682478;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 07:45:00.030;36;7;24.7196;55.626;0.030988;24.7196;28;55;2.68224;-0.420276;8.682478;0;0;0;0;2;-6;1.34112;0;0;0;0
01.09.2012 07:59:59.970;36;7;24.7196;55.626;0.030988;24.7196;28;55;2.68224;-0.420276;8.682478;0;0;0;0;0;0;0;0;0;0;0.067187
01.09.2012 08:15:00.000;36;8;24.78679;55.626;0.030988;24.78679;28;55;2.68224;-0.3941456;8.236304;0.067187;0;0;0.067187;0;0;0;0.02613041;-0.4461733;-0.02613041;0.067185
01.09.2012 08:30:00.030;36;8;24.85398;55.626;0.030988;24.85398;28;55;2.68224;-0.3680159;7.819334;0.067185;0;0;0.067185;0;0;0;0.02612975;-0.4169709;-0.02612975;0
01.09.2012 08:44:59.970;36;8;24.85398;55.626;0.030988;24.85398;30;49;5.81152;-0.3680159;7.819334;0;0;0;0;2;-6;3.12928;0;0;0;0
01.09.2012 09:00:00.000;36;9;24.85398;55.626;0.030988;24.85398;30;49;5.81152;-0.3680159;7.819334;0;0;0;0;0;0;0;0;0;0;0.13437
01.09.2012 09:15:00.030;36;9;24.98834;55.626;0.030988;24.98834;30;49;5.81152;-0.3157563;7.072603;0.13437;0;0;0.13437;0;0;0;0.05225962;-0.746731;-0.05225962;0
01.09.2012 09:29:59.970;36;9;24.98834;55.626;0.030988;24.98834;30;49;5.81152;-0.3157563;7.072603;0;0;0;0;0;0;0;0;0;0;0.201555
01.09.2012 09:45:00.000;36;9;25.1899;55.626;0.030988;25.1899;31;46;5.36448;-0.2373673;6.169191;0.201555;0;0;0.201555;1;-3;-0.44704;0.07838896;-0.9034116;-0.07838896;0
01.09.2012 10:00:00.030;36;10;25.1899;55.626;0.030988;25.1899;31;46;5.36448;-0.2373673;6.169191;0;0;0;0;0;0;0;0;0;0;0.067186
01.09.2012 10:14:59.970;36;10;25.25709;55.626;0.030988;25.25709;31;46;5.36448;-0.2112376;5.925488;0.067186;0;0;0.067186;0;0;0;0.0261297;-0.2437025;-0.0261297;0.13437
01.09.2012 10:30:00.000;36;10;25.39146;55.626;0.030988;25.39146;31;46;5.36448;-0.1589799;5.523782;0.13437;0;0;0.13437;0;0;0;0.05225776;-0.4017062;-0.05225776;0.067183
01.09.2012 10:45:00.030;36;10;25.45864;55.626;0.030988;25.45864;32;41;5.36448;-0.1328523;5.365645;0.067183;0;0;0.067183;1;-5;0;0.02612755;-0.1581372;-0.02612755;0.067187
01.09.2012 10:59:59.970;36;10;25.52583;55.626;0.030988;25.52583;32;41;5.36448;-0.1067236;5.235897;0.067187;0;0;0.067187;0;0;0;0.02612866;-0.1297479;-0.02612866;0
01.09.2012 11:15:00.000;36;11;25.52583;55.626;0.030988;25.52583;32;41;5.36448;-0.1067236;5.235897;0;0;0;0;0;0;0;0;0;0;0.201554
01.09.2012 11:30:00.030;36;11;25.72738;55.626;0.030988;25.72738;32;41;5.36448;-0.02834366;5.016631;0.201554;0;0;0.201554;0;0;0;0.07837998;-0.2192666;-0.07837998;0.067186
01.09.2012 11:44:59.970;36;11;25.79457;55.626;0.030988;25.79457;32;41;4.02336;-0.002217796;5.000102;0.067186;0;0;0.067186;0;0;-1.34112;0.02612587;-0.0165288;-0.02612587;0
01.09.2012 12:00:00.000;36;12;25.79457;55.626;0.030988;25.79457;32;41;4.02336;-0.002217796;5.000102;0;0;0;0;0;0;0;0;0;0;0.067185
01.09.2012 12:15:00.030;36;12;25.86175;55.626;0.030988;25.86175;32;41;4.02336;0.02289203;5.010848;0.067185;0;0;0.067185;0;0;0;0.02510982;0.01074643;0.02067423;0.067186
01.09.2012 12:29:59.970;36;12;25.92894;55.626;0.030988;25.92894;32;41;4.02336;0.04903828;5.049785;0.067186;0;0;0.067186;0;0;0;0.02614626;0.03893672;0.02614626;0.067183
01.09.2012 12:45:00.000;36;12;25.99612;55.626;0.030988;25.99612;32;34;5.81152;0.0751825;5.117037;0.067183;0;0;0.067183;0;-7;1.78816;0.02614422;0.06725233;0.02614422;0.067187
01.09.2012 13:00:00.030;36;13;26.06331;55.626;0.030988;26.06331;32;34;5.81152;0.1013273;5.212634;0.067187;0;0;0.067187;0;0;0;0.02614483;0.09559692;0.02614483;0
01.09.2012 13:14:59.970;36;13;26.06331;55.626;0.030988;26.06331;32;34;5.81152;0.1013273;5.212634;0;0;0;0;0;0;0;0;0;0;0.202379
01.09.2012 13:30:00.000;36;13;26.26569;55.626;0.030988;26.26569;32;34;5.81152;0.1800737;5.672205;0.202379;0;0;0.202379;0;0;0;0.07874637;0.4595712;0.07874637;0
01.09.2012 13:45:00.030;36;13;26.26569;55.626;0.030988;26.26569;32;38;3.12928;0.1800737;5.672205;0;0;0;0;0;4;-2.68224;0;0;0;0.067598
01.09.2012 13:59:59.970;36;13;26.33328;55.626;0.030988;26.33328;32;38;3.12928;0.2063739;5.883285;0.067598;0;0;0.067598;0;0;0;0.02630021;0.211079;0.02630021;0
01.09.2012 14:15:00.000;36;14;26.33328;55.626;0.030988;26.33328;32;38;3.12928;0.2063739;5.883285;0;0;0;0;0;0;0;0;0;0;0.135194
01.09.2012 14:30:00.030;36;14;26.46848;55.626;0.030988;26.46848;32;38;3.12928;0.2589695;6.392306;0.135194;0;0;0.135194;0;0;0;0.05259556;0.5090219;0.05259556;0.135195
01.09.2012 14:44:59.970;36;14;26.60367;55.626;0.030988;26.60367;32;38;4.4704;0.3115594;7.017662;0.135195;0;0;0.135195;0;0;1.34112;0.05258995;0.6253556;0.05258995;0
01.09.2012 15:00:00.000;36;15;26.60367;55.626;0.030988;26.60367;32;38;4.4704;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0.202792
01.09.2012 15:15:00.030;36;15;26.80647;55.626;0.030988;26.80647;32;38;4.4704;0.3904314;8.175256;0.202792;0;0;0.202792;0;0;0;0.07887199;1.157594;0.07887199;0.067597
01.09.2012 15:29:59.970;36;15;26.87406;55.626;0.030988;26.87406;32;38;4.4704;0.4167182;8.620008;0.067597;0;0;0.067597;0;0;0;0.02628678;0.4447515;0.02628678;0
01.09.2012 15:45:00.000;36;15;26.87406;55.626;0.030988;26.87406;32;38;2.68224;0.4167182;8.620008;0;0;0;0;0;0;-1.78816;0;0;0;0
01.09.2012 16:00:00.030;36;16;26.87406;55.626;0.030988;26.87406;32;38;2.68224;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 16:14:59.970;36;16;26.87406;55.626;0.030988;26.87406;32;38;2.68224;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 16:30:00.000;36;16;26.87406;55.626;0.030988;26.87406;32;38;2.68224;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 16:45:00.030;36;16;26.87406;55.626;0.030988;26.87406;31;40;3.12928;0.4167182;8.620008;0;0;0;0;-1;2;0.44704;0;0;0;0.067597
01.09.2012 16:59:59.970;36;16;26.94166;55.626;0.030988;26.94166;31;40;3.12928;0.4430029;9.094339;0.067597;0;0;0.067597;0;0;0;0.02628474;0.4743319;0.02628474;0
01.09.2012 17:15:00.000;36;17;26.94166;55.626;0.030988;26.94166;31;40;3.12928;0.4430029;9.094339;0;0;0;0;0;0;0;0;0;0;0.067596
01.09.2012 17:30:00.030;36;17;27.00925;55.626;0.030988;27.00925;31;40;3.12928;0.4692852;9.598319;0.067596;0;0;0.067596;0;0;0;0.02628222;0.5039794;0.02628222;0
01.09.2012 17:44:59.970;36;17;27.00925;55.626;0.030988;27.00925;31;38;3.12928;0.4692852;9.598319;0;0;0;0;0;-2;0;0;0;0;0
01.09.2012 18:00:00.000;36;18;27.00925;55.626;0.030988;27.00925;31;38;3.12928;0.4692852;9.598319;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 18:15:00.030;36;18;27.00925;55.626;0.030988;27.00925;31;38;3.12928;0.4692852;9.598319;0;0;0;0;0;0;0;0;0;0;-0.067596
01.09.2012 18:29:59.970;36;18;26.94166;55.626;0.030988;26.94166;31;38;3.12928;0.4430029;9.094339;-0.067596;0;0;-0.067596;0;0;0;-0.02628222;-0.5039794;-0.02628222;-0.067597
01.09.2012 18:45:00.000;36;18;26.87406;55.626;0.030988;26.87406;31;40;2.2352;0.4167182;8.620008;-0.067597;0;0;-0.067597;0;2;-0.89408;-0.02628474;-0.4743319;-0.02628474;0
01.09.2012 19:00:00.030;36;19;26.87406;55.626;0.030988;26.87406;31;40;2.2352;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 19:14:59.970;36;19;26.87406;55.626;0.030988;26.87406;31;40;2.2352;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 19:30:00.000;36;19;26.87406;55.626;0.030988;26.87406;31;40;2.2352;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 19:45:00.030;36;19;26.87406;55.626;0.030988;26.87406;29;45;2.68224;0.4167182;8.620008;0;0;0;0;-2;5;0.44704;0;0;0;0
01.09.2012 19:59:59.970;36;19;26.87406;55.626;0.030988;26.87406;29;45;2.68224;0.4167182;8.620008;0;0;0;0;0;0;0;0;0;0;-0.067597
01.09.2012 20:15:00.000;36;20;26.80647;55.626;0.030988;26.80647;29;45;2.68224;0.3904314;8.175256;-0.067597;0;0;-0.067597;0;0;0;-0.02628678;-0.4447515;-0.02628678;0.067597
01.09.2012 20:30:00.030;36;20;26.87406;55.626;0.030988;26.87406;29;45;2.68224;0.4167182;8.620008;0.067597;0;0;0.067597;0;0;0;0.02628678;0.4447515;0.02628678;-0.135195
01.09.2012 20:44:59.970;36;20;26.73887;55.626;0.030988;26.73887;27;54;0.44704;0.3641423;7.759999;-0.135195;0;0;-0.135195;-2;9;-2.2352;-0.05257588;-0.8600087;-0.05257588;-0.135194
01.09.2012 21:00:00.000;36;21;26.60367;55.626;0.030988;26.60367;27;54;0.44704;0.3115594;7.017662;-0.135194;0;0;-0.135194;0;0;0;-0.05258288;-0.742337;-0.05258288;0
01.09.2012 21:15:00.030;36;21;26.60367;55.626;0.030988;26.60367;27;54;0.44704;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 21:29:59.970;36;21;26.60367;55.626;0.030988;26.60367;27;54;0.44704;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 21:45:00.000;36;21;26.60367;55.626;0.030988;26.60367;24;74;0.89408;0.3115594;7.017662;0;0;0;0;-3;20;0.44704;0;0;0;0
01.09.2012 22:00:00.030;36;22;26.60367;55.626;0.030988;26.60367;24;74;0.89408;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 22:14:59.970;36;22;26.60367;55.626;0.030988;26.60367;24;74;0.89408;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 22:30:00.000;36;22;26.60367;55.626;0.030988;26.60367;24;74;0.89408;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 22:45:00.030;36;22;26.60367;55.626;0.030988;26.60367;24;74;1.34112;0.3115594;7.017662;0;0;0;0;0;0;0.44704;0;0;0;-0.067598
01.09.2012 22:59:59.970;36;22;26.53608;55.626;0.030988;26.53608;24;74;1.34112;0.2852651;6.690401;-0.067598;0;0;-0.067598;0;0;0;-0.02629438;-0.3272614;-0.02629438;0.067598
01.09.2012 23:15:00.000;36;23;26.60367;55.626;0.030988;26.60367;24;74;1.34112;0.3115594;7.017662;0.067598;0;0;0.067598;0;0;0;0.02629438;0.3272614;0.02629438;0
01.09.2012 23:30:00.030;36;23;26.60367;55.626;0.030988;26.60367;24;74;1.34112;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
01.09.2012 23:44:59.970;36;23;26.60367;55.626;0.030988;26.60367;23;78;2.2352;0.3115594;7.017662;0;0;0;0;-1;4;0.89408;0;0;0;0
02.09.2012 00:00:00.000;36;0;26.60367;55.626;0.030988;26.60367;23;78;2.2352;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 00:15:00.030;36;0;26.60367;55.626;0.030988;26.60367;23;78;2.2352;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 00:29:59.970;36;0;26.60367;55.626;0.030988;26.60367;23;78;2.2352;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 00:45:00.000;36;0;26.60367;55.626;0.030988;26.60367;23;89;2.68224;0.3115594;7.017662;0;0;0;0;0;11;0.44704;0;0;0;0
02.09.2012 01:00:00.030;36;1;26.60367;55.626;0.030988;26.60367;23;89;2.68224;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 01:14:59.970;36;1;26.60367;55.626;0.030988;26.60367;23;89;2.68224;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 01:30:00.000;36;1;26.60367;55.626;0.030988;26.60367;23;89;2.68224;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 01:45:00.030;36;1;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;5;0.44704;0;0;0;0
02.09.2012 01:59:59.970;36;1;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 02:15:00.000;36;2;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 02:30:00.030;36;2;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 02:44:59.970;36;2;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 03:00:00.000;36;3;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 03:15:00.030;36;3;26.60367;55.626;0.030988;26.60367;23;94;3.12928;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;-0.067598
02.09.2012 03:29:59.970;36;3;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;-0.067598;0;0;-0.067598;0;0;0;-0.02629438;-0.3272614;-0.02629438;0.067598
02.09.2012 03:45:00.000;36;3;26.60367;55.626;0.030988;26.60367;23;94;2.2352;0.3115594;7.017662;0.067598;0;0;0.067598;0;0;-0.89408;0.02629438;0.3272614;0.02629438;0
02.09.2012 04:00:00.030;36;4;26.60367;55.626;0.030988;26.60367;23;94;2.2352;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 04:14:59.970;36;4;26.60367;55.626;0.030988;26.60367;23;94;2.2352;0.3115594;7.017662;0;0;0;0;0;0;0;0;0;0;-0.067598
02.09.2012 04:30:00.000;36;4;26.53608;55.626;0.030988;26.53608;23;94;2.2352;0.2852651;6.690401;-0.067598;0;0;-0.067598;0;0;0;-0.02629438;-0.3272614;-0.02629438;0
02.09.2012 04:45:00.030;36;4;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;0;0;0;0;0;0;0.89408;0;0;0;0
02.09.2012 04:59:59.970;36;4;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 05:15:00.000;36;5;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 05:30:00.030;36;5;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 05:44:59.970;36;5;26.53608;55.626;0.030988;26.53608;23;94;4.02336;0.2852651;6.690401;0;0;0;0;0;0;0.89408;0;0;0;0
02.09.2012 06:00:00.000;36;6;26.53608;55.626;0.030988;26.53608;23;94;4.02336;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 06:15:00.030;36;6;26.53608;55.626;0.030988;26.53608;23;94;4.02336;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 06:29:59.970;36;6;26.53608;55.626;0.030988;26.53608;23;94;4.02336;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 06:45:00.000;36;6;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;0;0;0;0;0;0;-0.89408;0;0;0;0
02.09.2012 07:00:00.030;36;7;26.53608;55.626;0.030988;26.53608;23;94;3.12928;0.2852651;6.690401;0;0;0;0;0;0;0;0;0;0;-0.067597
02.09.2012 07:14:59.970;36;7;26.46848;55.626;0.030988;26.46848;23;94;3.12928;0.2589695;6.392306;-0.067597;0;0;-0.067597;0;0;0;-0.02629557;-0.2980942;-0.02629557;0
02.09.2012 07:30:00.000;36;7;26.46848;55.626;0.030988;26.46848;23;94;3.12928;0.2589695;6.392306;0;0;0;0;0;0;0;0;0;0;-0.202792
02.09.2012 07:45:00.030;36;7;26.26569;55.626;0.030988;26.26569;24;89;2.68224;0.1800737;5.672205;-0.202792;0;0;-0.202792;1;-5;-0.44704;-0.07889577;-0.7201009;-0.07889577;-0.202379
02.09.2012 07:59:59.970;36;7;26.06331;55.626;0.030988;26.06331;24;89;2.68224;0.1013273;5.212634;-0.202379;0;0;-0.202379;0;0;0;-0.07874637;-0.4595712;-0.07874637;-0.268741
02.09.2012 08:15:00.000;36;8;25.79457;55.626;0.030988;25.79457;24;89;2.68224;-0.002217796;5.000102;-0.268741;0;0;-0.268741;0;0;0;-0.1035451;-0.2125324;-0.09910954;-0.26874
02.09.2012 08:30:00.030;36;8;25.52583;55.626;0.030988;25.52583;24;89;2.68224;-0.1067236;5.235897;-0.26874;0;0;-0.26874;0;0;0;-0.1045059;0.2357954;0.1045059;-0.13437
02.09.2012 08:44:59.970;36;8;25.39146;55.626;0.030988;25.39146;25;83;3.12928;-0.1589799;5.523782;-0.13437;0;0;-0.13437;1;-6;0.44704;-0.05225622;0.2878851;0.05225622;-0.13437
02.09.2012 09:00:00.000;36;9;25.25709;55.626;0.030988;25.25709;25;83;3.12928;-0.2112376;5.925488;-0.13437;0;0;-0.13437;0;0;0;-0.05225776;0.4017062;0.05225776;-0.134371
02.09.2012 09:15:00.030;36;9;25.12271;55.626;0.030988;25.12271;25;83;3.12928;-0.2634968;6.441554;-0.134371;0;0;-0.134371;0;0;0;-0.05225921;0.5160654;0.05225921;-0.13437
02.09.2012 09:29:59.970;36;9;24.98834;55.626;0.030988;24.98834;25;83;3.12928;-0.3157563;7.072603;-0.13437;0;0;-0.13437;0;0;0;-0.05225944;0.6310487;0.05225944;-0.067187
02.09.2012 09:45:00.000;36;9;24.92116;55.626;0.030988;24.92116;25;83;1.34112;-0.3418869;7.431474;-0.067187;0;0;-0.067187;0;0;-1.78816;-0.02613059;0.3588715;0.02613059;0
02.09.2012 10:00:00.030;36;10;24.92116;55.626;0.030988;24.92116;25;83;1.34112;-0.3418869;7.431474;0;0;0;0;0;0;0;0;0;0;-0.067183
02.09.2012 10:14:59.970;36;10;24.85398;55.626;0.030988;24.85398;25;83;1.34112;-0.3680159;7.819334;-0.067183;0;0;-0.067183;0;0;0;-0.02612903;0.3878595;0.02612903;-0.134372
02.09.2012 10:30:00.000;36;10;24.7196;55.626;0.030988;24.7196;25;83;1.34112;-0.420276;8.682478;-0.134372;0;0;-0.134372;0;0;0;-0.05226016;0.8631442;0.05226016;-0.067183
02.09.2012 10:45:00.030;36;10;24.65242;55.626;0.030988;24.65242;25;83;1.34112;-0.4464048;9.157897;-0.067183;0;0;-0.067183;0;0;0;-0.0261287;0.4754195;0.0261287;-0.201556
02.09.2012 10:59:59.970;36;10;24.45086;55.626;0.030988;24.45086;25;83;1.34112;-0.5247921;10.76061;-0.201556;0;0;-0.201556;0;0;0;-0.07838736;1.602712;0.07838736;0
02.09.2012 11:15:00.000;36;11;24.45086;55.626;0.030988;24.45086;25;83;1.34112;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 11:30:00.030;36;11;24.45086;55.626;0.030988;24.45086;25;83;1.34112;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 11:44:59.970;36;11;24.45086;55.626;0.030988;24.45086;25;83;1.34112;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;-0.067185
02.09.2012 12:00:00.000;36;12;24.38368;55.626;0.030988;24.38368;25;83;1.34112;-0.5509205;11.35386;-0.067185;0;0;-0.067185;0;0;0;-0.02612835;0.5932468;0.02612835;-0.067185
02.09.2012 12:15:00.030;36;12;24.31649;55.626;0.030988;24.31649;25;83;1.34112;-0.5770484;11.97669;-0.067185;0;0;-0.067185;0;0;0;-0.02612795;0.6228294;0.02612795;0
02.09.2012 12:29:59.970;36;12;24.31649;55.626;0.030988;24.31649;25;83;1.34112;-0.5770484;11.97669;0;0;0;0;0;0;0;0;0;0;-0.13437
02.09.2012 12:45:00.000;36;12;24.18212;55.626;0.030988;24.18212;25;83;2.2352;-0.6293029;13.31117;-0.13437;0;0;-0.13437;0;0;0.89408;-0.05225452;1.334486;0.05225452;0
02.09.2012 13:00:00.030;36;13;24.18212;55.626;0.030988;24.18212;25;83;2.2352;-0.6293029;13.31117;0;0;0;0;0;0;0;0;0;0;0
02.09.2012 13:14:59.970;36;13;24.18212;55.626;0.030988;24.18212;25;83;2.2352;-0.6293029;13.31117;0;0;0;0;0;0;0;0;0;0;-0.067185
